TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-09-03,2024-09-03,CM,BSE,STK,534063,INE241F01011,FUTSOL,X,,,,,FUTURISTIC SOLUTIONS LTD.,94.00,94.00,87.00,88.87,88.89,86.18,,88.87,,,575,51815.00,26,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534064,INE123D01024,AIML,XT,,,,,ALLIANCE INTEGRATED METALIKS L,24.50,24.50,24.50,24.50,24.50,24.99,,24.50,,,6810,166845.00,57,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534076,INE743M01012,RHIM,A,,,,,RHI MAGNESITA INDIA LIMITED,603.00,612.25,602.95,605.50,605.00,603.05,,605.15,,,11397,6932207.00,800,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534091,INE745G01035,MCX,A,,,,,MULTI COMMODITY EXCHANGE OF IN,5150.60,5220.00,5131.10,5211.35,5203.00,5164.60,,5207.75,,,8602,44537794.00,1658,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534139,INE839M01018,SCHNEIDER,A,,,,,SCHNEIDER ELECTRIC INFRASTRUCT,834.30,836.25,822.65,829.40,829.95,818.30,,828.80,,,29046,24089536.00,1890,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534190,INE550L01013,OLPCL,X,,,,,OLYMPIC CARDS LTD.,3.60,3.60,3.40,3.60,3.60,3.60,,3.60,,,38615,134050.00,37,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534309,INE095N01031,NBCC,A,,,,,NBCC (India) Limited,188.60,188.65,185.90,186.65,186.65,187.55,,186.67,,,616332,115093968.00,7654,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534328,INE750M01017,HEXATRADEX,B,,,,,HEXA TRADEX LTD.,371.60,372.95,370.00,372.95,372.95,355.20,,372.90,,,17731,6609020.00,161,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534338,INE393F01010,MAXHEIGHTS,X,,,,,MAXHEIGHTS INFRASTRUCTURE LTD.,48.56,48.95,48.00,48.73,48.00,48.56,,48.73,,,27,1312.00,5,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534369,INE760L01018,TBZ,B,,,,,TRIBHOVANDAS BHIMJI ZAVERI LTD,205.15,211.80,203.00,209.90,209.90,203.90,,210.08,,,57487,11951660.00,2687,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534392,INE050M01012,VSSL,B,,,,,VARDHMAN SPECIAL STEELS LTD.,288.00,288.00,281.50,283.45,284.05,285.80,,283.05,,,1767,501965.00,209,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534422,INE204N01013,LOOKS,X,,,,,LOOKS HEALTH SERVICES LIMITED,5.26,5.26,5.01,5.01,5.01,5.34,,5.01,,,9606,48692.00,34,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534425,INE247M01014,SPECIALITY,B,,,,,SPECIALITY RESTAURANTS LTD.,184.75,185.00,174.00,175.65,176.60,185.75,,175.89,,,11525,2043629.00,483,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534532,INE142K01011,LYPSAGEMS,T,,,,,LYPSA GEMS & JEWELLERY LTD,10.34,10.34,10.34,10.34,10.34,10.88,,10.31,,,16145,166939.00,86,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534597,INE834M01019,RTNINDIA,A,,,,,RATTANINDIA ENTERPRISES LIMITE,77.98,79.36,77.89,78.84,78.84,77.96,,78.89,,,246794,19413024.00,1302,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534598,INE735M01018,SAMPANN,T,,,,,Sampann Utpadan India Limited,34.60,34.60,33.15,34.14,34.19,33.80,,33.99,,,9009,303795.00,23,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534600,INE391J01024,JTLIND,A,,,,,JTL INDUSTRIES LIMITED,235.00,239.00,231.05,234.85,234.85,235.50,,234.96,,,344583,81542710.00,2025,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534612,INE436N01029,AMTL,X,,,,,ADVANCE METERING TECHNOLOGY LT,45.72,46.30,43.44,44.18,44.18,45.72,,44.18,,,31741,1409712.00,270,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534615,INE553C01016,NECCLTD,T,,,,,NORTH EASTERN CARRYING CORPORA,33.15,33.75,32.60,32.69,32.69,33.14,,32.68,,,35427,1163983.00,232,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534618,INE299N01021,WAAREERTL,B,,,,,WAAREE RENEWABLE TECHNOLOGIES,1529.85,1534.80,1484.55,1493.05,1493.05,1502.95,,1493.05,,,119751,179930309.00,7264,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534623,INE524N01014,JUPITERIN,X,,,,,JUPITER INFOMEDIA LTD.,45.36,45.36,42.60,43.40,43.30,43.34,,43.40,,,23933,1051263.00,198,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534639,INE581M01016,VINAYAKPOL,X,,,,,VINAYAK POLYCON INTERNATIONAL,27.00,27.00,26.75,26.75,26.75,25.78,,26.75,,,550,14847.00,5,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534674,INE741L01018,DUCON,B,,,,,Ducon Infratechnologies Ltd,10.08,10.10,9.44,9.45,9.45,9.93,,9.46,,,316611,3028326.00,813,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534675,INE195N01013,PROZONER,B,,,,,PROZONE REALTY LIMITED,29.90,30.04,29.50,29.65,29.74,29.76,,29.60,,,40780,1214242.00,548,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534680,INE559N01010,SRGHFL,B,,,,,SRG HOUSING FINANCE LTD.,399.45,399.45,358.00,362.95,362.00,356.55,,363.30,,,1366,496235.00,253,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534691,INE456N01019,COMCL,XT,,,,,COMFORT COMMOTRADE LTD.,37.00,37.00,35.75,36.15,36.15,35.94,,36.15,,,33843,1233941.00,219,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534708,INE892L01019,SHANTIGURU,MT,,,,,SHANTI GURU INDUSTRIES LIMITED,31.80,31.80,31.38,31.38,31.38,33.03,,31.38,,,132000,4143420.00,28,F1,3000,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534732,INE176N01021,CASPIAN,X,,,,,CASPIAN CORPORATE SERVICES LIM,18.50,18.60,17.51,18.10,18.10,19.29,,18.10,,,470893,8511784.00,1256,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534733,INE175N01023,AERPACE,XT,,,,,Aerpace Industries Limited,35.00,35.95,34.00,35.95,35.95,34.24,,35.95,,,655890,23473424.00,798,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534741,INE247C01023,VIRTUALG,X,,,,,VIRTUAL GLOBAL EDUCATION LTD.,0.83,0.85,0.83,0.83,0.84,0.83,,0.83,,,671677,564938.00,497,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534742,INE840M01016,ZUARI,B,,,,,ZUARI AGRO CHEMICALS LTD.,209.70,209.70,202.00,202.55,202.75,205.65,,202.65,,,6085,1241868.00,258,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534748,INE503B01021,STEELXIND,B,,,,,STEEL EXCHANGE INDIA LTD.,13.82,14.05,13.81,13.88,13.87,13.80,,13.89,,,278289,3872312.00,647,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534755,INE234G01022,TRIOMERC,X,,,,,TRIO MERCANTILE & TRADING LTD.,1.00,1.07,1.00,1.06,1.06,1.08,,1.06,,,129549,134167.00,39,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534758,INE675C01017,CIGNITITEC,A,,,,,CIGNITI TECHNOLOGIES LTD.,1375.30,1380.00,1371.05,1372.05,1372.85,1375.85,,1374.00,,,1888,2592531.00,156,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534796,INE198N01017,CDG,XT,,,,,CDG PETCHEM LIMITED,39.95,40.34,39.95,40.34,40.34,40.76,,40.34,,,264,10644.00,5,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534804,INE752H01013,CARERATING,A,,,,,CARE Ratings Limited,958.05,978.20,958.05,973.35,974.75,965.95,,972.75,,,895,868587.00,170,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534809,INE785M01013,PCJEWELLER,B,,,,,PC JEWELLER LTD.,108.85,113.00,107.60,111.60,111.60,108.00,,111.51,,,285238,31699712.00,2863,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534816,INE121J01017,INDUSTOWER,A,,,,,INDUS TOWERS LIMITED,440.95,444.10,439.00,441.55,441.55,438.75,,441.40,,,103879,45918301.00,2719,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,534976,INE665J01013,VMART,A,,,,,V-MART RETAIL LTD.,3671.10,3690.00,3582.30,3631.20,3635.15,3630.05,,3631.60,,,406,1474726.00,160,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535136,INE149O01018,NIBE,T,,,,,NIBE LIMITED,1826.65,1839.95,1790.00,1827.65,1830.00,1826.65,,1827.65,,,16071,29241998.00,793,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535204,INE160O01031,MUKTA,X,,,,,Mukta Agriculture Limited,3.95,4.04,3.95,4.00,4.00,3.99,,4.00,,,7774,30906.00,24,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535205,INE159O01033,MYSTICELE,X,,,,,Mystic Electronics Limited,6.18,6.18,5.96,6.18,6.18,5.89,,6.18,,,155569,947644.00,326,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535267,INE274M01026,COMFINCAP,X,,,,,COMFORT FINCAP LTD.,11.15,11.15,10.77,10.83,10.85,10.85,,10.83,,,65712,714996.00,312,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535276,INF200K01VT2,SBISENSEX,A,,,,,SBI MUTUAL FUND - SBI ETF SENS,907.30,910.50,900.00,903.51,903.00,902.30,,903.51,,,2231,2017685.00,203,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535279,INE583M01012,BMAL,M,,,,,BOTHRA METALS & ALLOYS LTD.,9.92,9.92,9.92,9.92,9.92,9.45,,9.92,,,4000,39680.00,1,F1,4000,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535322,INE612J01015,REPCOHOME,A,,,,,REPCO HOME FINANCE LTD.,527.65,527.65,517.45,522.30,522.65,516.50,,522.15,,,9400,4899791.00,541,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535387,INE191O01010,LAKHOTIA,XT,,,,,LAKHOTIA POLYESTERS (INDIA) LT,32.90,32.90,32.01,32.01,32.01,32.90,,32.01,,,621,20234.00,7,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535431,INE168O01026,GCMSECU,B,,,,,GCM SECURITIES LTD,0.94,0.94,0.92,0.92,0.93,0.94,,0.92,,,446761,416028.00,314,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535458,INE047O01014,NIBL,B,,,,,NRB INDUSTRIAL BEARINGS LTD.,38.10,39.30,37.31,39.27,38.24,38.07,,39.32,,,1455,56683.00,31,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535514,INE748D01010,PRIMECAPM,XT,,,,,PRIME CAPITAL MARKET LTD.,12.70,12.78,12.70,12.74,12.74,12.59,,12.74,,,744,9457.00,9,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535601,INE099F01013,SREEL,B,,,,,SREELEATHERS LTD.,300.25,300.25,295.95,298.00,296.75,297.10,,298.35,,,648,193251.00,88,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535602,INE597I01028,SHARDAMOTR,B,,,,,SHARDA MOTOR INDUSTRIES LTD,2624.45,2628.00,2555.00,2594.10,2617.45,2618.70,,2599.90,,,3897,10059363.00,715,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535621,INE159L01013,SVGLOBAL,X,,,,,S V GLOBAL MILL LTD.,143.50,147.40,138.15,144.35,145.00,143.55,,144.35,,,6109,876757.00,133,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535648,INE599M01018,JUSTDIAL,A,,,,,JUST DIAL LTD.,1245.10,1274.80,1238.50,1262.80,1258.90,1253.90,,1263.95,,,10873,13681945.00,1012,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535657,INE860E01011,OONE,XT,,,,,OBJECTONE INFORMATION SYSTEMS,12.57,12.57,11.43,12.18,12.18,12.00,,12.18,,,5912,73312.00,29,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535667,INE474O01010,IFINSEC,XT,,,,,INDIA FINSEC LTD.,150.85,150.85,145.95,145.95,146.00,143.70,,145.95,,,1090,161754.00,42,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535693,INE320I01017,BRAHMINFRA,X,,,,,BRAHMAPUTRA INFRASTRUCTURE LTD,88.98,88.98,83.15,84.68,84.48,87.79,,84.68,,,83949,7192961.00,468,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535719,INE989J01017,AMPVOLTS,X,,,,,AMPVOLTS LIMITED,52.00,53.60,50.63,53.60,53.60,51.05,,53.60,,,43034,2284076.00,182,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535730,INE731G01027,KHOOBSURAT,XT,,,,,KHOOBSURAT LTD,1.05,1.06,0.99,1.00,1.00,1.04,,1.00,,,9754577,9845506.00,4214,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535754,INE876N01018,ORIENTCEM,A,,,,,ORIENT CEMENT LTD,299.75,313.90,295.10,307.45,307.45,292.25,,307.85,,,413400,127111728.00,6031,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535755,INE647O01011,ABFRL,A,,,,,Aditya Birla Fashion and Retai,321.70,324.10,314.95,315.35,315.35,319.45,,315.80,,,164871,52680693.00,6697,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535789,INE148I01020,SAMMAANCAP,A,,,,,Sammaan Capital Limited,161.05,164.65,160.05,160.55,160.55,161.05,,160.66,,,364249,59082998.00,3481,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535910,INE340O01021,MMLF,B,,,,,MONEY MASTERS LEASING & FINANC,13.48,13.71,12.75,13.50,13.50,13.34,,13.50,,,1646835,21894221.00,718,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535916,INE030P01017,ALSL,M,,,,,ALACRITY SECURITIES LTD,153.30,163.90,150.50,160.85,159.85,157.90,,160.85,,,168000,26283500.00,69,F1,2000,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,535958,INE418N01035,ESSENTIA,B,,,,,Integra Essentia Limited,4.09,4.15,4.05,4.10,4.10,4.06,,4.09,,,3027161,12395583.00,2628,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,536073,INE890N01019,JULIEN,X,,,,,JULIEN AGRO INFRATECH LIMITED,23.85,25.49,23.70,24.73,24.05,24.05,,24.73,,,14069,338980.00,51,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,536264,INE906O01029,TIGERLOGS,X,,,,,TIGER LOGISTICS (INDIA) LTD,61.80,62.80,59.00,59.58,59.58,59.87,,59.58,,,1089561,66250215.00,3179,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,536493,INE690O01011,JK AGRI,XT,,,,,JK AGRI GENETICS LTD,553.55,555.00,528.00,542.60,552.90,553.50,,542.60,,,962,520633.00,45,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,536507,INE452O01016,FLFL,Z,,,,,FUTURE LIFESTYLE FASHIONS LTD,2.31,2.33,2.27,2.31,2.31,2.31,,2.30,,,26007,59943.00,76,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,536659,INE428B01013,PVVINFRA,XT,,,,,PVV Infra Limited,9.05,9.05,9.05,9.05,9.05,9.23,,9.05,,,83529,755937.00,291,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,536672,INE962O01014,VCU,X,,,,,VCU DATA MANAGEMENT LTD,6.57,6.75,6.37,6.40,6.40,6.58,,6.40,,,75161,482104.00,165,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,536709,INE138O01029,INDRENEW,X,,,,,IND Renewable Energy Ltd,13.59,13.59,13.35,13.53,13.55,13.59,,13.53,,,106096,1428669.00,328,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,536710,INE326P01019,SRGSFL,MT,,,,,S R G SECURITIES FINANCE LTD,53.40,53.41,53.40,53.41,53.41,50.88,,53.41,,,6000,320430.00,2,F1,3000,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,536773,INE147P01019,JPOLYINVST,B,,,,,JINDAL POLY INVESTMENT AND FIN,849.95,860.85,840.30,842.60,840.45,846.90,,843.95,,,721,613140.00,122,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,536846,INE156M01017,YURANUS,XT,,,,,YURANUS INFRASTRUCTURE LTD,73.67,73.67,73.67,73.67,73.67,75.17,,73.67,,,407,29983.00,14,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,536960,INF247L01023,MOM100,B,,,,,MOTILAL OSWAL MUTUAL FUND - MO,63.50,64.28,63.11,63.47,63.50,63.37,,63.50,,,57552,3656903.00,340,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,536974,INE536P01021,CPL,X,,,,,CAPTAIN POLYPLAST LTD,79.50,80.00,77.00,78.14,78.25,77.99,,78.14,,,123731,9730541.00,710,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537007,INF109K012R6,NIFTYIETF,B,,,,,ICICI Prudential Nifty ETF,280.00,284.75,279.73,280.25,280.26,279.73,,280.26,,,12128,3418669.00,282,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537008,INF109KC16V9,NIF100IETF,B,,,,,ICICI Prudential Nifty 100 ETF,29.67,30.42,29.02,29.14,29.16,29.09,,29.11,,,7725,226238.00,422,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537069,INE185K01036,ARNOLD,X,,,,,ARNOLD HOLDINGS LTD,48.15,49.99,46.00,49.06,49.20,47.08,,49.06,,,48781,2326122.00,218,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537253,INE671C01016,SUNLOC,X,,,,,SUNIL HEALTHCARE LTD,93.80,93.80,86.55,91.74,92.00,88.80,,91.74,,,3400,309416.00,34,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537254,INE140B01014,RCIIND,Z,,,,,RCI INDUSTRIES & TECHNOLOGIES,5.45,5.47,5.45,5.47,5.47,5.21,,5.47,,,25222,137940.00,19,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537259,INE442P01014,SUYOG,B,,,,,SUYOG TELEMATICS LTD,1655.75,1655.75,1537.15,1556.55,1555.20,1623.25,,1556.65,,,26414,41401453.00,2913,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537291,INE448G01010,NATHBIOGEN,T,,,,,NATH BIO-GENES (INDIA) LTD,226.90,226.90,218.00,218.35,222.95,218.95,,218.93,,,2977,657174.00,89,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537292,INE449G01018,AGRITECH,B,,,,,AGRI- TECH (INDIA) LTD,205.50,216.50,205.50,213.00,214.50,209.25,,213.22,,,4216,897045.00,368,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537326,INE212P01011,CHEMTECH,XT,,,,,CHEMTECH INDUSTRIAL VALVES LTD,266.70,266.70,266.70,266.70,266.70,272.10,,266.70,,,6283,1675676.00,94,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537483,INF204K014N5,NIF100BEES,B,,,,,NIPPON INDIA ETF NIFTY 100,281.24,281.24,275.00,276.91,276.50,275.73,,276.44,,,715,197856.00,54,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537536,INE051G01012,DENISCHEM,X,,,,,DENIS CHEM LAB LTD,170.00,170.95,165.50,166.40,166.40,167.35,,166.40,,,20524,3448375.00,312,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537573,INE826P01018,POLYMAC,M,,,,,POLYMAC THERMOFORMERS LTD,25.28,25.28,25.28,25.28,25.28,25.28,,25.28,,,800,20224.00,1,F1,800,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537582,INE210P01015,UNISHIRE,M,,,,,UNISHIRE URBAN INFRA LTD,2.96,2.97,2.67,2.67,2.67,2.81,,2.67,,,160000,449700.00,15,F1,10000,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537707,INE546I01017,ETT,XT,,,,,ETT LTD,18.46,18.50,18.10,18.32,18.35,18.53,,18.32,,,40800,746833.00,197,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537708,INF174K014P6,NIFTY1,B,,,,,KOTAK MAHINDRA MUTUAL FUND - K,273.37,275.99,273.37,274.25,273.66,274.13,,273.90,,,4721,1293671.00,186,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537709,INE101H01013,HANSUGAR,XT,,,,,SHREE HANUMAN SUGAR & INDUSTRI,9.23,9.23,9.23,9.23,9.23,9.05,,9.23,,,113371,1046414.00,51,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537750,INE555P01013,KIRANVYPAR,X,,,,,KIRAN VYAPAR LTD,191.00,195.00,189.25,190.45,189.50,193.45,,190.45,,,11233,2142280.00,144,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537766,INE905P01028,BCP,X,,,,,B.C. POWER CONTROLS LTD,4.28,4.28,4.10,4.21,4.25,4.22,,4.21,,,137539,577248.00,356,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537784,INE576P01019,KCSL,M,,,,,KARNIMATA COLD STORAGE LTD,9.35,10.49,9.35,10.49,10.49,10.38,,10.49,,,12000,119040.00,2,F1,6000,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537785,INE084Q01012,RACE,B,,,,,RACE ECO CHAIN LIMITED,434.95,442.00,427.15,439.30,439.00,431.35,,439.25,,,36163,15741090.00,1699,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537800,INE717C01025,MANGIND,X,,,,,MANGALAM INDUSTRIAL FINANCE LT,3.77,3.79,3.67,3.75,3.75,3.77,,3.75,,,850248,3193230.00,1563,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537820,INE159N01027,VIJIFIN,T,,,,,VIJI FINANCE LTD,2.85,2.85,2.85,2.85,2.85,2.80,,2.85,,,23079,65775.00,25,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537839,INE977M01024,PHOENIXTN,XT,,,,,PHOENIX TOWNSHIP LTD,178.15,181.70,178.15,181.70,181.70,181.75,,181.70,,,2553,457081.00,23,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,537985,INE463B01036,INFRONICS,X,,,,,INFRONICS SYSTEMS LTD,48.98,48.98,46.00,46.87,47.50,47.49,,46.87,,,9302,436714.00,69,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,538057,INF457M01133,CPSEETF,A,,,,,CPSE ETF,102.80,103.03,101.77,102.31,102.32,102.73,,102.29,,,281049,28832390.00,2806,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,538081,INE493N01012,HARIAAPL,X,,,,,HARIA APPARELS LTD,5.62,5.80,5.62,5.80,5.80,5.61,,5.80,,,3246,18495.00,19,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,538092,INE574G01013,VASUPRADA,X,,,,,SHRI VASUPRADA PLANTATIONS LIM,95.76,95.76,92.03,93.88,93.88,95.94,,93.88,,,112,10623.00,9,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,538119,INE012Q01021,RNBDENIMS,X,,,,,R&B DENIMS LTD,73.00,74.00,71.40,73.00,73.70,72.00,,73.00,,,22991,1682924.00,170,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,538212,INE909D01026,SHARPINV,X,,,,,SHARP INVESTMENTS LTD,0.80,0.82,0.80,0.81,0.81,0.81,,0.81,,,369486,297489.00,326,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,538268,INE066O01014,WONDERLA,A,,,,,WONDERLA HOLIDAYS LTD,843.80,844.90,838.80,841.55,840.20,840.95,,842.20,,,924,779148.00,96,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,538273,INE401B01010,RESPONSINF,X,,,,,RESPONSE INFORMATICS LTD,74.87,74.87,69.50,71.83,73.39,73.00,,71.83,,,3344,234221.00,23,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,538319,INE191P01017,GCMCAPI,M,,,,,GCM CAPITAL ADVISORS LTD,6.32,6.32,6.32,6.32,6.32,6.32,,6.32,,,2000,12640.00,2,F1,1000,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,538351,INE663P01015,AFEL,XT,,,,,A.F. ENTERPRISES LTD,14.50,14.50,14.50,14.50,14.50,14.79,,14.50,,,20845,302252.00,59,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,538365,INE452L01012,INCREDIBLE,T,,,,,INCREDIBLE INDUSTRIES LIMITED,48.96,50.04,48.96,50.00,50.00,48.00,,47.62,,,1206,60284.00,8,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,538382,INE266P01017,WESTLEIRES,XT,,,,,WEST LEISURE RESORTS LTD,170.00,170.00,169.85,169.90,169.90,169.00,,169.90,,,2620,445269.00,26,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,538395,INE792G01011,NAM,X,,,,,NAM SECURITIES LTD,181.00,184.00,178.00,184.00,184.00,181.00,,184.00,,,136,24926.00,10,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,538401,INE318N01011,METSL,X,,,,,MAESTROS ELECTRONICS & TELECOM,141.85,141.85,137.00,137.20,137.00,138.45,,137.20,,,1689,234720.00,33,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,538402,INE502O01018,SPS,T,,,,,SPS FINQUEST LTD,60.10,61.50,60.10,61.50,61.50,61.12,,61.50,,,2155,129987.00,8,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,538422,INE508N01025,JACKSON,X,,,,,JACKSON INVESTMENTS LTD,0.80,0.81,0.75,0.75,0.75,0.78,,0.75,,,1261303,970577.00,1164,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,538446,INE296Q01012,MONEYBOXX,B,,,,,MONEYBOXX FINANCE LIMITED,286.00,289.05,282.00,283.95,282.00,288.15,,283.95,,,22524,6423360.00,392,F1,1,,,,,
